Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2024-06-08,0,-2275,-3595,-4278,-4620,-4477,-3512,-2267,-330,1908,3211,3003,1318,803,207,31,854,2015,3389,4331,4378,2684,1782,110
2024-06-09,0,-2035,-3156,-4008,-4370,-4382,-4229,-4533,-5336,-5594,-5391,-5685,-6340,-5785,-4870,-3215,-428,3422,6593,7852,8008,6536,4425,2253
2024-06-10,0,-1992,-2996,-3551,-3234,-2126,573,4654,9395,11453,11644,10667,9131,12965,15595,17652,19710,18833,19405,20035,18675,15629,13312,10488
2024-06-11,0,-1987,-3201,-4032,-4237,-3741,-1426,1643,5709,7851,7870,6863,4719,8793,11506,13394,15477,14839,14542,15002,13352,10059,7575,4478
2024-06-12,0,-2156,-3495,-4259,-4254,-3627,-1605,1232,5036,6973,7157,5942,4419,8348,10815,12645,14770,15200,14925,14437,12924,9985,7778,4838
2024-06-13,0,-2142,-3449,-4448,-4544,-3964,-1881,1005,5138,7760,8231,7411,5438,9249,11350,12945,15585,16321,16450,15817,13950,10665,7974,4884
2024-06-14,0,-2351,-3712,-4695,-4841,-4232,-2144,814,5292,8181,8896,8471,7332,10885,12931,14092,15379,14718,14154,13534,12365,9367,7499,4647
2024-06-15,0,-2451,-4128,-5253,-5698,-5879,-5409,-5467,-5105,-3780,-2145,-1181,-1447,78,48,569,1947,3264,4434,5296,5061,2784,1499,-795
2024-06-16,0,-2311,-3801,-4833,-5252,-5446,-5325,-6334,-7627,-7893,-7538,-7746,-7265,-5887,-4708,-3050,-57,3487,6237,7183,7201,5229,3013,499
2024-06-17,0,-2157,-3187,-3671,-3662,-2620,176,4794,10831,14152,15534,14894,13561,17915,19222,19722,20218,19451,19307,18991,17262,14235,12054,9202
2024-06-18,0,-2062,-3284,-3973,-4086,-3444,-1274,1530,5457,7818,8357,7442,5760,9541,12021,13898,16501,17369,18027,17153,15094,11838,9402,6158
2024-06-19,0,-2119,-3576,-4430,-4646,-4122,-1930,1484,6426,9475,10436,9766,8189,12128,14386,16235,19189,19455,19200,18704,16611,12869,9634,6023
2024-06-20,0,-2542,-4262,-5274,-5519,-4870,-2347,1666,7711,11919,13975,13920,12198,15672,16869,17147,17854,16643,15924,15245,13298,9992,7303,3876
2024-06-21,0,-2498,-3966,-4881,-5048,-4445,-2284,1183,5595,8869,10167,9278,7995,11472,13520,15177,16393,15423,15389,15040,13529,10258,7955,5035
2024-06-22,0,-2567,-4224,-5336,-5858,-6001,-4762,-2816,97,3844,5599,5797,5010,5398,5254,4695,4425,4271,4715,4945,4782,2856,1415,-1010
2024-06-23,0,-2370,-3940,-5177,-5559,-5545,-4646,-3501,-2222,-175,1346,1736,1707,1111,331,841,2431,5259,7568,8779,8892,6625,4191,1178
2024-06-24,0,-1969,-3224,-3792,-3743,-2465,1308,7175,14172,17641,18294,16940,14388,17268,18253,19164,21078,20745,19934,19204,17050,13667,11674,8608
2024-06-25,0,-2148,-3455,-4305,-4562,-4022,-1944,1279,5843,8209,8075,6911,4690,7833,9245,9875,12100,12637,13051,12912,11408,8630,6613,3645
2024-06-26,0,-2187,-3428,-4308,-4445,-3902,-1794,1484,5706,7789,8110,6566,4544,7746,9639,11035,12984,14115,15093,14860,13279,10125,7689,4504
2024-06-27,0,-2135,-3528,-4214,-4323,-3868,-1628,2547,8198,12027,13753,13101,11980,15255,16067,16092,16282,14890,14604,14121,12571,9413,7127,3958
2024-06-28,0,-2068,-3564,-4432,-4649,-4074,-1868,1140,5299,7646,8327,7407,5637,8992,10978,12476,14610,14807,15064,14490,12904,9999,7745,4829
2024-06-29,0,-2405,-4178,-5265,-5646,-6028,-5508,-5133,-3886,-1266,1574,2444,1874,4295,6542,7195,7745,7902,8154,8134,7224,4994,3506,1249
2024-06-30,0,-2458,-3983,-4836,-5313,-5302,-4148,-2552,-770,1242,2246,2280,2297,2532,2406,2657,3521,5267,7004,7891,7831,5716,3252,361
2024-07-01,0,-2097,-3205,-3877,-3697,-2318,1066,6448,12803,16019,16260,14948,13233,16727,18711,20229,22259,22768,23259,22837,20746,17178,14763,11405
2024-07-02,0,-2385,-3780,-4676,-4590,-3616,-117,5900,12790,16869,17718,15794,12766,15271,16263,16294,16706,15679,15287,14604,12746,9800,8009,4983
2024-07-03,0,-2165,-3618,-4416,-4482,-3816,-484,4802,10630,13302,12894,11360,9080,11170,12259,12823,14698,14537,14710,14854,13299,10005,7408,4037
2024-07-04,0,-2166,-3528,-4591,-4608,-4055,-1333,2681,7419,9855,10270,9471,7881,12003,15046,16639,18711,18845,19395,19150,17588,14033,10799,7201
2024-07-05,0,-2807,-4671,-6020,-6407,-5873,-2784,1690,6876,9597,9100,6856,4443,7036,8598,9799,12019,12091,12141,11928,10501,7473,5055,1987
2024-07-06,0,-2477,-4274,-5258,-5749,-6011,-5348,-4500,-2280,99,1435,2285,2660,4161,5462,6351,7138,7593,8923,9497,8890,6196,4056,1171
2024-07-07,0,-2657,-4445,-5604,-6100,-6392,-5531,-4107,-1984,567,3241,4036,3244,3471,3633,4774,6416,8067,9629,10622,10343,7814,5150,2037
2024-07-08,0,-2338,-3664,-4355,-4180,-2848,1929,9554,18033,23446,24944,23908,21835,24397,24250,23930,23944,22835,22173,21178,18770,15286,12963,9784
2024-07-09,0,-2447,-4011,-4857,-5062,-4081,-403,5681,12943,17264,18849,18234,16278,18496,18758,18098,17988,16719,15878,14960,12809,9352,7003,3637
2024-07-10,0,-2254,-3700,-4545,-4636,-3861,-386,4877,11399,15242,15941,14619,12327,15079,16165,16785,18118,17172,16371,15716,13915,10558,8186,4561
2024-07-11,0,-2568,-3966,-4936,-5095,-4288,-1300,3529,9780,13140,14028,13195,11057,13681,15172,15663,16942,16354,16058,15232,13275,9890,7372,3882
2024-07-12,0,-2544,-4090,-5145,-5176,-4384,-1407,3104,8917,11790,11845,10001,7552,10288,11958,13568,15695,15619,15704,15294,13791,10302,7576,4351
2024-07-13,0,-2754,-4633,-5784,-6279,-6565,-5970,-5103,-4124,-2190,-242,722,680,1944,2560,3358,4741,6249,7489,8323,7976,5574,3436,668
2024-07-14,0,-2637,-4504,-5637,-5915,-6041,-5623,-5085,-4010,-1962,319,1083,1388,3160,3482,3203,4720,7350,8929,9770,9564,7192,4400,1098
2024-07-15,0,-2251,-3713,-4343,-4213,-2892,1167,6962,14311,18231,20490,21175,19671,22268,23347,23948,25548,25337,24973,24235,22251,18433,15341,11547
2024-07-16,0,-2523,-4077,-5137,-5255,-4590,-1123,4416,11680,16003,18091,18065,16585,18936,19638,19361,19435,18338,17622,16659,14373,10617,7949,4335
2024-07-17,0,-2490,-3964,-4775,-4947,-4097,-348,5417,12454,16362,16963,16466,14880,17433,18683,18988,20373,19402,18742,18485,16258,12721,10105,6507
2024-07-18,0,-2625,-4257,-5205,-5525,-4693,-1065,4599,11874,17266,19030,18211,15508,17282,17795,17111,17474,16694,16449,15704,13390,9784,7208,3759
2024-07-19,0,-2535,-4167,-5294,-5402,-4653,-1249,4179,11292,15668,17421,16052,13493,14385,14738,15302,16920,16347,16050,15607,14004,10561,8077,4632
2024-07-20,0,-2926,-4730,-6162,-6691,-6814,-5879,-4291,-798,3249,5754,6004,2360,1083,1120,2306,4907,6806,9268,10148,9354,6677,4517,1455
2024-07-21,0,-3074,-5020,-6375,-6858,-7186,-6427,-5708,-5304,-3758,-2283,-1993,-1073,261,1225,2960,5500,8945,11876,13138,12819,10237,6915,3154
2024-07-22,0,-2685,-4112,-4998,-4749,-3474,577,6758,15011,20544,22240,21137,19057,22588,24169,24752,25561,26089,26145,25537,22791,18692,15451,11378
2024-07-23,0,-2778,-4648,-5633,-5749,-5061,-1798,4079,12641,17986,19665,18505,15957,18488,18963,19353,20491,19631,19279,18581,15958,11950,8521,4432
2024-07-24,0,-2774,-4525,-5749,-5860,-4979,-1478,3985,11214,15308,16290,15528,14145,17030,18582,19215,20919,20641,20779,20538,18298,14294,10627,6193
2024-07-25,0,-2900,-4850,-5992,-6191,-5447,-2418,2563,9532,13841,15589,15610,13879,16861,19090,20782,22643,22153,22054,21536,18788,13915,10180,5678
2024-07-26,0,-3279,-5259,-6533,-6865,-6117,-2930,2467,9388,14282,16822,17198,16101,19344,20494,20619,20118,18645,17901,17469,15491,11493,8385,4494
2024-07-27,0,-3258,-5395,-6814,-7541,-7794,-6989,-5319,-2159,1117,3476,4486,4070,4868,5064,5678,6795,7704,8907,9816,9249,6351,3513,104
2024-07-28,0,-3064,-5176,-6534,-7141,-7242,-6778,-5978,-4713,-2886,-1225,-881,-77,1389,2548,4297,6579,9689,12120,13055,12540,9637,6037,2348
2024-07-29,0,-3038,-4914,-6022,-6181,-4972,-1792,3287,10144,14678,16213,15516,14188,15939,17130,17958,19602,20581,21018,20563,18213,14169,10826,6900
2024-07-30,0,-3232,-5159,-6254,-6327,-5465,-2795,1570,7359,11328,12847,12401,11255,13670,15067,16068,18155,19519,20599,20424,17987,13755,9812,5269
2024-07-31,0,-3097,-5186,-6588,-6920,-6220,-3620,472,5511,9231,11050,10610,9769,11442,13035,14538,17251,19269,20627,20409,18269,14177,10124,5731
2024-08-01,0,-3344,-5457,-6734,-7153,-6471,-4074,-148,5304,9414,11254,10942,10378,11584,12778,14237,16793,19069,20345,20368,18223,14031,9998,5462
2024-08-02,0,-3135,-5180,-6503,-6826,-5982,-3625,515,6072,9901,11484,11531,10599,12220,13889,15260,17477,19146,19734,19725,17824,13936,10402,6371
2024-08-03,0,-3717,-6107,-7582,-8266,-8122,-7130,-5474,-3180,-6,1996,2574,2627,3459,4252,5775,8286,11024,13185,13833,12609,9385,6727,2997
2024-08-04,0,-3390,-5521,-7026,-7596,-7586,-6985,-5727,-3967,-1403,1274,2204,3160,4387,5634,7775,10710,13683,15538,16555,15842,12560,8649,4263
2024-08-05,0,-3162,-5027,-6245,-6214,-4900,-1457,4501,12113,17660,20489,20471,19503,23258,25979,27657,28806,27094,25246,23893,20583,16194,12458,8058
2024-08-06,0,-2973,-4920,-6114,-6470,-5602,-2331,2810,9321,12889,14226,14360,13628,16438,18705,20491,22611,23280,23933,23469,20690,16111,11924,7232
2024-08-07,0,-3095,-5092,-6433,-6951,-6223,-2999,2477,9617,14159,15189,14541,13340,16413,18082,19812,21973,22473,22658,22007,18912,14415,10361,5759
2024-08-08,0,-3120,-5105,-6345,-6544,-5766,-2639,2545,9170,14051,16794,17435,16201,18819,19136,18958,20376,20522,20192,19512,16504,12004,8091,3951
2024-08-09,0,-3132,-4982,-6299,-6655,-5783,-2725,2399,8861,12750,14265,13890,12425,15129,16771,18083,20443,21022,20890,20469,17879,13465,9607,5633
2024-08-10,0,-3294,-5500,-7074,-7960,-8128,-7141,-5739,-3738,-858,1779,2894,2485,3978,5056,6304,7982,9666,11068,11633,10258,6994,4305,846
2024-08-11,0,-3135,-5277,-6675,-7379,-7518,-7073,-6273,-5276,-3654,-1910,-1151,-312,1538,2873,5051,7970,11470,14256,15268,14239,10777,6941,2882
2024-08-12,0,-2794,-4632,-5499,-5414,-3931,-4,6522,14808,20025,21659,21357,20015,23277,25277,26383,28147,28910,30094,29517,25979,21012,16817,12016
2024-08-13,0,-3083,-5163,-6467,-6678,-5670,-2381,3041,10312,14744,16047,15314,13761,17047,19002,20565,23118,23683,23533,22790,19396,14405,10190,5499
2024-08-14,0,-3074,-5163,-6355,-6764,-5701,-2346,3046,9726,13955,15544,15262,13941,17187,19011,20393,22578,22141,21253,20299,17166,12919,9443,5462
2024-08-15,0,-3199,-5410,-6870,-7551,-7420,-6361,-4528,-1580,1084,3659,5010,4109,6618,8462,10399,12732,13200,13923,14138,12721,9211,5236,1114
2024-08-16,0,-3019,-4844,-6127,-6480,-5587,-2508,2373,9073,13005,14885,15132,14624,17680,19751,21003,22698,22365,21440,20602,17568,13145,9649,5816
2024-08-17,0,-3130,-5108,-6628,-7394,-7305,-6184,-4769,-2505,243,2852,3917,3874,5538,7183,8921,10142,11343,12131,12320,10655,7239,4445,993
2024-08-18,0,-2992,-5025,-6421,-7079,-7135,-6556,-5736,-4880,-3297,-936,341,1293,2998,4602,6453,9497,12121,13925,15240,13342,9995,6329,2399
2024-08-19,0,-2690,-4460,-5387,-5285,-3480,818,7670,16185,21222,22949,22392,21262,24939,27049,28668,31317,32217,31950,30904,27391,22466,18230,13363
2024-08-20,0,-3119,-5110,-6279,-6711,-5785,-2181,4058,11864,16913,19260,19881,18833,21906,23914,25273,25869,25328,24987,24546,20518,15665,11078,6254
2024-08-21,0,-3311,-5466,-6798,-7067,-5936,-2042,4977,13464,18514,20117,18598,16040,18032,18997,19254,20858,20507,20772,20559,17276,12655,8551,4098
2024-08-22,0,-3219,-5050,-6444,-6687,-5593,-1997,4368,12650,18446,20581,19307,17698,20675,21888,22197,22659,21704,21140,20791,17024,12209,8378,4071
2024-08-23,0,-3114,-5068,-6343,-6562,-5458,-2259,3151,9547,13396,14790,13997,12194,15149,17294,18587,20535,20245,19587,18969,15831,11375,7911,4160
2024-08-24,0,-2748,-4974,-6573,-7159,-7126,-6300,-4807,-2485,561,2747,3138,2150,3311,4030,5407,7656,9475,10881,11451,9571,6206,3323,-152
2024-08-25,0,-2746,-4806,-6075,-6793,-6726,-6292,-5066,-3257,-1420,221,1562,2905,4311,5265,6872,9108,11576,13391,14258,12439,9168,5575,1818
2024-08-26,0,-2660,-4226,-4966,-4823,-3145,1155,8295,17329,22258,23406,22732,21168,24826,26676,28248,29336,28766,28072,27075,23141,18594,14769,10606
2024-08-27,0,-2871,-4659,-5763,-5923,-4780,-1270,4987,12816,17313,18388,16762,14478,17057,18244,18154,19225,18334,17552,16479,12849,8635,5602,1768
2024-08-28,0,-2726,-4423,-5548,-5592,-4570,-1383,3017,8720,11960,12952,12279,10866,14816,17345,19139,21332,21339,21345,20879,17246,12981,9395,5422
2024-08-29,0,-2780,-4580,-5795,-5943,-4706,-1356,3218,8903,12250,13504,12784,11753,15595,18339,19926,22204,22812,22680,21559,17501,12916,9287,5254
2024-08-30,0,-2649,-4457,-5536,-5795,-4664,-1536,3075,8490,11722,13125,12531,11397,14778,16677,18367,20877,21513,20986,19717,16188,11921,8559,4802
2024-08-31,0,-3021,-4956,-6544,-7307,-7155,-6538,-6401,-5476,-3516,-2342,-2315,-2812,-909,809,2860,5473,7758,9325,9802,7851,4773,2221,-982
2024-09-01,0,-2810,-4760,-5975,-6429,-6217,-5787,-5635,-5718,-4471,-3051,-2734,-2197,-782,515,2778,5965,9272,11229,11888,10122,7160,4230,881
2024-09-02,0,-2375,-3750,-4609,-4403,-2695,1310,7421,14993,19941,22195,21937,19196,22210,24009,24789,25794,24567,23935,22876,19422,15647,13030,9720
2024-09-03,0,-2403,-3911,-4811,-4894,-3747,-665,4017,9268,11851,12116,11271,9673,13814,16006,17590,19559,19777,19210,18186,14709,10538,7639,4050
2024-09-04,0,-2510,-4162,-5138,-5310,-4194,-1208,2671,7025,9542,10089,9372,7585,11753,14558,16892,19897,21072,21028,20261,16574,12535,9614,6009
2024-09-05,0,-2593,-4027,-5097,-5417,-4093,-841,3558,8840,12273,13025,12666,10804,15163,17740,19608,21800,21617,20880,20100,16430,12423,9267,5707
2024-09-06,0,-2511,-4183,-5155,-5230,-4052,-620,5087,12440,16665,17910,17225,14735,16953,17427,17417,17361,15471,14151,13192,10266,6797,4501,1560
2024-09-07,0,-2480,-4194,-5244,-5588,-5163,-3893,-2156,368,3203,4429,4693,3649,4812,5590,6099,7302,8524,9914,10241,8332,5542,3590,917
2024-09-08,0,-2598,-4642,-5690,-6196,-5809,-5198,-4646,-4382,-3962,-3019,-2561,-1582,93,1712,4021,7144,10605,12723,13324,11377,8387,5215,1914
2024-09-09,0,-2292,-3539,-4388,-4075,-2094,2124,8464,15766,19772,21179,21453,20198,24119,26318,28176,30660,31064,30525,29354,25102,20263,16743,12815
2024-09-10,0,-2649,-4338,-5441,-5677,-4392,-962,3996,9625,13187,14460,14388,13375,17593,19687,21879,24834,25923,25446,24149,19738,14890,11065,7005
2024-09-11,0,-3085,-5066,-6166,-6366,-5006,-1584,4355,12140,17372,19550,19596,18024,21626,23170,23717,24321,22518,21688,20377,16577,12162,8288,4280
2024-09-12,0,-2696,-4628,-5766,-5847,-4465,-1004,5467,13089,17051,18015,17761,15473,17836,19018,19816,20647,19908,19409,18649,15117,10839,7493,3591
2024-09-13,0,-2838,-4599,-5549,-5849,-4526,-1046,4549,10950,14075,14828,14158,12427,15548,16909,16964,17375,17586,18453,18154,14304,10694,7621,4135
2024-09-14,0,-2952,-5007,-6489,-7097,-6911,-6155,-5188,-4132,-1936,-127,174,45,866,2024,3404,5762,8226,9711,10003,7685,4588,2477,-718
2024-09-15,0,-3102,-5084,-6201,-6770,-6393,-5741,-5159,-4546,-2875,-904,-66,646,1786,3154,4375,7141,9823,11246,11055,8783,5703,2542,-651
2024-09-16,0,-2751,-4561,-5839,-6373,-6103,-5746,-5024,-4721,-3454,-1514,-127,1168,2958,4732,6157,7933,9776,11379,11413,9776,7433,4887,1742
2024-09-17,0,-2544,-4109,-5154,-5538,-5081,-3984,-2870,-3327,-4129,-3997,-3062,-1196,438,2490,5004,8018,10789,12746,13272,11947,9978,7769,4985
2024-09-18,0,-2517,-4267,-5401,-5619,-5157,-4487,-3385,-2003,337,3290,5203,6802,8444,10033,11855,14229,16211,17853,17888,15638,12222,8800,5141
2024-09-19,0,-2619,-4334,-5231,-5207,-3549,299,6951,14988,19605,21610,22126,22003,25391,27551,29195,30394,30144,30203,29622,25396,20627,16657,12247
2024-09-20,0,-2757,-4481,-5787,-6019,-4706,-1119,5874,14797,20755,22886,21975,19297,21116,21756,21354,21388,19391,18293,16940,13601,9128,5711,2456
2024-09-21,0,-2894,-4859,-6021,-6421,-6012,-5052,-2761,272,3368,4775,4666,3519,4116,3773,3444,3314,2885,3419,3011,1452,-692,-1954,-4170
2024-09-22,0,-2171,-3587,-4494,-4803,-4519,-3807,-3459,-3474,-3144,-2617,-2198,-1148,604,1316,2116,3568,5464,7520,7541,6147,3976,2317,84
2024-09-23,0,-1800,-2758,-3250,-2966,-1428,1942,6041,9683,10783,10361,8817,7197,10544,12891,15362,18374,19250,19669,18330,15203,12233,10535,8059
2024-09-24,0,-1902,-3049,-3930,-3729,-2365,298,3295,5536,5987,5434,3695,2160,6090,8932,11306,14419,15583,16317,14911,11903,8912,6800,4470
2024-09-25,0,-2016,-3227,-3800,-3890,-2598,-7,3163,6804,9507,10175,8597,6570,9994,11523,13350,16069,16494,16890,15710,12712,9455,7379,4773
2024-09-26,0,-2056,-3201,-3950,-3918,-2798,163,4147,8370,10161,10587,9152,7595,11593,14095,15513,17817,17663,17728,16055,12723,9422,7198,4397
2024-09-27,0,-2059,-3390,-4249,-4321,-2873,-7,3643,7590,9109,8807,7162,5347,8675,10741,12575,14887,14818,14647,13102,10267,7204,5408,2902
2024-09-28,0,-2181,-3476,-4488,-4818,-4428,-3673,-3580,-4285,-4122,-3253,-3575,-3929,-1835,-336,1347,3271,4415,6049,5712,4012,1809,665,-1576
2024-09-29,0,-2011,-3404,-4294,-4464,-4082,-3636,-3948,-5529,-6207,-5846,-6002,-5395,-3939,-2526,-292,3115,6748,9020,8954,7571,5492,3868,1452
2024-09-30,0,-1975,-3067,-3591,-3243,-1507,1901,5919,9299,10837,11511,10152,8716,12608,15285,17910,20701,21259,21200,19299,16256,13256,11660,8938
2024-10-01,0,-2130,-3580,-4521,-4629,-3836,-2370,-881,1211,3144,5031,5801,5202,6780,7239,7309,7481,6876,8062,6918,4894,2614,1668,-291
2024-10-02,0,-1556,-2499,-3229,-3397,-2030,617,3751,6145,5737,3392,-440,-3461,-365,2258,5068,9435,11310,12549,11393,9406,7291,6474,4935
2024-10-03,0,-2000,-3219,-3905,-3919,-3135,-1937,-439,981,1595,1766,953,-288,2689,4766,5376,5947,6364,8170,7752,6713,4942,3276,1356
2024-10-04,0,-1816,-2967,-3516,-3449,-2306,212,2282,2960,1660,-373,-2907,-4299,-1820,541,3513,7529,9912,11217,10193,8334,6481,5692,3901
2024-10-05,0,-1969,-3193,-4122,-4262,-3720,-2772,-3241,-5236,-7209,-8314,-9165,-9259,-6822,-5228,-3515,-543,2446,4653,4352,3221,1767,1257,-144
2024-10-06,0,-1893,-2959,-3546,-3636,-3058,-2492,-2276,-2177,-1935,-979,-362,880,1948,2341,2826,4041,5878,7885,7556,6640,4937,3342,1745
2024-10-07,0,-1603,-2571,-2979,-2609,-858,2733,7933,13200,14001,12933,11348,10637,14407,16085,17183,18560,18239,18896,17471,15012,12580,11212,9261
2024-10-08,0,-1782,-2910,-3405,-3204,-1915,908,4514,7060,6739,5065,2702,631,3995,5978,8295,11169,12112,13003,11544,9033,6808,5773,3898
2024-10-09,0,-1919,-3085,-3812,-3835,-3054,-1534,-918,-1513,-3191,-3711,-3825,-4556,-1840,498,2251,4536,6006,8281,7807,6702,5033,3599,1693
2024-10-10,0,-1827,-2946,-3516,-3264,-1889,1000,4612,7583,7292,5993,3993,1970,5520,7936,10177,13017,14256,15475,13970,11564,9089,7645,5533
2024-10-11,0,-1883,-3143,-3905,-3859,-2622,50,2675,4380,3662,1774,-724,-2319,908,3275,5921,9071,10182,10758,9240,7227,5025,3740,1788
2024-10-12,0,-2015,-3350,-4042,-4151,-3518,-2729,-2688,-3738,-5511,-7293,-8805,-10101,-8631,-6815,-4060,-433,2120,4104,3726,2902,1324,582,-1064
2024-10-13,0,-1912,-3029,-3630,-3802,-3033,-2387,-2888,-5136,-7234,-7288,-6006,-4936,-2923,-462,1589,3439,5447,7657,7396,6467,5037,3673,1893
2024-10-14,0,-1677,-2578,-2947,-2546,-611,3070,8534,14290,16724,17539,16686,14876,18206,19499,19786,20076,19713,19873,17904,15410,13010,11717,9605
2024-10-15,0,-1829,-2891,-3559,-3222,-1777,1293,5950,10738,13074,13359,11602,9580,12416,13422,13811,14485,14134,14902,13071,10565,7962,6588,4388
2024-10-16,0,-1902,-3135,-3862,-3751,-2483,282,3840,7204,7281,5484,2727,-465,3613,6318,8885,11381,12224,12902,11435,9249,6968,5160,3072
2024-10-17,0,-1878,-3307,-3879,-3771,-2279,587,4375,8462,9231,7566,4277,803,3617,5869,8620,12017,13045,13980,12471,10185,7617,6322,4339
2024-10-18,0,-2029,-3140,-3843,-3898,-2612,411,4339,8702,11262,11925,11122,9546,12306,13096,13351,13549,12563,12521,11226,9001,6858,5564,3795
2024-10-19,0,-1947,-3068,-3948,-4243,-3874,-2698,-1907,-742,111,506,251,-501,547,938,1175,1598,2047,3071,2440,1385,-26,-651,-1945
2024-10-20,0,-2005,-3344,-4016,-4063,-3398,-2562,-2895,-4943,-6912,-7570,-8179,-7403,-6170,-4621,-2270,634,3792,6119,6087,5417,4259,2799,1210
2024-10-21,0,-1886,-2767,-3163,-2673,-846,2777,7363,11523,13409,13581,12313,9691,12703,14336,15417,17317,17845,18693,17213,14871,12579,11536,9763
2024-10-22,0,-1716,-2702,-3305,-3137,-1741,1400,6060,10936,13469,13899,12242,9872,12484,13613,14046,14383,13974,13841,12019,9586,7314,6150,4325
2024-10-23,0,-1933,-3098,-3716,-3573,-2212,573,4585,7903,8255,6864,3111,-1441,91,2047,4826,8926,10482,11157,9761,8052,5903,4792,2911
2024-10-24,0,-1979,-3000,-3445,-3106,-1673,1190,4057,4826,3074,897,-2040,-4839,-1420,1268,4914,9554,11455,12182,10527,8428,6293,5329,3422
2024-10-25,0,-1914,-3040,-3610,-3263,-1929,954,4190,4943,3188,1519,-237,-1640,2631,5606,8105,9871,10365,10869,9445,7671,5723,4925,3036
2024-10-26,0,-1980,-3409,-4002,-3963,-3289,-2114,-2188,-4085,-6276,-8080,-9330,-10412,-8523,-6782,-4297,-857,1309,2980,2520,1683,479,107,-1262
2024-10-27,0,-2026,-3260,-3755,-3904,-3287,-2157,-2051,-2292,-2153,-1667,-1331,-1083,-422,184,1362,2933,5206,6881,6350,5366,4159,2970,1507
2024-10-28,0,-1865,-2876,-3162,-2606,-512,3264,8070,12307,13559,13337,12241,9337,12730,14887,16529,17344,17959,18134,16636,14078,11901,10936,8953
2024-10-29,0,-1821,-3013,-3511,-3241,-1901,1232,4866,7649,8096,7029,3947,1205,4512,5259,7688,11084,12071,12871,11526,9192,7100,5938,3779
2024-10-30,0,-1878,-3025,-3435,-3129,-1506,1581,5043,6662,5185,2586,-269,-3216,507,3255,6707,10714,11856,12281,10868,8914,6824,5704,3617
2024-10-31,0,-2012,-3088,-3483,-3191,-1785,1324,5222,7782,6331,3944,994,-1978,1742,4511,7537,11068,12218,12708,11310,9100,7100,5790,3672
2024-11-01,0,-2054,-3265,-3714,-3422,-1968,1265,5868,10702,12414,12579,11611,8898,11568,12514,12711,12595,11831,11313,10078,8150,6300,5811,4336
2024-11-02,0,-2185,-3442,-3992,-4080,-3271,-2123,-1238,-1606,-3041,-4768,-7016,-8246,-7178,-5687,-3270,-613,1501,2825,2526,1815,563,402,-854
2024-11-03,0,-2015,-3434,-3941,-3926,-3212,-2164,-2250,-4568,-7151,-9062,-10652,-10622,-8970,-6532,-2895,1223,4698,6633,6495,5715,4516,3353,1640
2024-11-04,0,-1831,-2827,-3084,-2458,-486,3478,8472,12779,13165,12312,9719,5958,8692,10648,13017,15970,17073,17378,16129,13809,11705,10791,9003
2024-11-05,0,-1855,-2844,-3239,-2848,-1519,1729,5420,7749,5913,2481,-325,-3359,327,3122,6265,10036,11550,11781,10760,8613,6713,5937,4289
2024-11-06,0,-2028,-2761,-3229,-2851,-1295,2037,5733,6481,3491,890,-1568,-4370,-653,2214,5833,9787,11090,11590,10338,8592,6704,6185,4688
2024-11-07,0,-1916,-2999,-3464,-3015,-1132,2349,6089,7464,4544,1710,-645,-3726,-169,2863,6552,10067,11287,11534,10336,8335,6242,5621,4035
2024-11-08,0,-2151,-3434,-3798,-3425,-1758,1553,5522,7182,4727,2158,-193,-2863,853,3765,6548,8961,9344,9134,7954,6088,4150,3944,2813
2024-11-09,0,-2141,-3499,-4299,-4195,-3426,-2066,-1799,-3731,-6787,-9160,-10648,-10830,-7804,-5938,-3625,-1358,714,1785,1383,841,-344,-318,-1299
2024-11-10,0,-2210,-3428,-4082,-3832,-2889,-1742,-1143,-1195,-1810,-3551,-4683,-4800,-3964,-3203,-2023,1306,4765,6323,5882,5282,4133,3324,2062
2024-11-11,0,-1975,-3056,-3275,-2647,-612,3394,8583,12301,10503,7523,4796,2137,6300,9159,12065,14953,15783,15799,15063,13186,11256,10689,8920
2024-11-12,0,-1954,-3064,-3682,-3329,-1524,1808,6012,8266,5796,2909,436,-2407,1497,4231,7054,9926,10922,10871,10701,8835,6806,5848,4278
2024-11-13,0,-1979,-3114,-3514,-3158,-1615,1931,6014,7812,5035,2438,507,-1616,2257,5003,7355,9522,9995,9856,9731,8264,6318,5392,3808
2024-11-14,0,-1925,-3105,-3445,-3081,-1385,1874,5358,9022,8463,7230,5607,2493,7414,10544,11509,12028,12011,11588,10686,8625,6503,5849,4311
2024-11-15,0,-2091,-3362,-3964,-3631,-1925,1382,5549,9715,9328,7968,6348,2722,5035,6553,7886,8796,8915,8602,7997,6574,4936,4623,3448
2024-11-16,0,-2189,-3622,-4686,-4678,-3952,-2324,-1849,-2903,-5434,-6861,-8223,-9548,-8404,-5879,-2158,556,1888,2448,2113,1366,176,227,-894
2024-11-17,0,-2256,-3404,-4210,-4107,-3376,-2126,-1535,-1365,-1292,-997,-1082,-1827,-1779,-1399,-453,1601,5171,6750,6501,5733,4713,3947,2992
2024-11-18,0,-1981,-2948,-3136,-2639,-527,3955,9880,13296,10659,8060,5648,2426,6129,9156,12785,16807,18498,18000,16880,14872,12614,11880,10598
