Date,Open
2020-08-04,24.010000228881836
2020-08-05,23.440000534057617
2020-08-06,23.030000686645508
2020-08-07,23.450000762939453
2020-08-10,22.8799991607666
2020-08-11,21.850000381469727
2020-08-12,22.81999969482422
2020-08-13,22.200000762939453
2020-08-14,22.270000457763672
2020-08-17,22.520000457763672
2020-08-18,21.690000534057617
2020-08-19,21.600000381469727
2020-08-20,24.100000381469727
2020-08-21,22.579999923706055
2020-08-24,22.8700008392334
2020-08-25,22.15999984741211
2020-08-26,22.139999389648438
2020-08-27,23.420000076293945
2020-08-28,24.59000015258789
2020-08-31,23.90999984741211
2020-09-01,25.860000610351562
2020-09-02,26.010000228881836
2020-09-03,26.280000686645508
2020-09-04,34.619998931884766
2020-09-08,30.610000610351562
2020-09-09,31.68000030517578
2020-09-10,28.670000076293945
2020-09-11,28.6299991607666
2020-09-14,25.860000610351562
2020-09-15,25.920000076293945
2020-09-16,25.309999465942383
2020-09-17,28.219999313354492
2020-09-18,26.649999618530273
2020-09-21,28.040000915527344
2020-09-22,28.610000610351562
2020-09-23,27.020000457763672
2020-09-24,29.540000915527344
2020-09-25,28.170000076293945
2020-09-28,27.149999618530273
2020-09-29,26.809999465942383
2020-09-30,26.690000534057617
2020-10-01,25.780000686645508
2020-10-02,28.8700008392334
2020-10-05,29.520000457763672
2020-10-06,28.049999237060547
2020-10-07,29.260000228881836
2020-10-08,27.649999618530273
2020-10-09,26.200000762939453
2020-10-12,25.649999618530273
2020-10-13,25.670000076293945
2020-10-14,25.719999313354492
2020-10-15,27.100000381469727
2020-10-16,27.15999984741211
2020-10-19,27.360000610351562
2020-10-20,28.809999465942383
2020-10-21,29.1200008392334
2020-10-22,30.100000381469727
2020-10-23,28.469999313354492
2020-10-26,29.3799991607666
2020-10-27,32.040000915527344
2020-10-28,34.689998626708984
2020-10-29,38.79999923706055
2020-10-30,40.810001373291016
2020-11-02,38.56999969482422
2020-11-03,36.439998626708984
2020-11-04,36.790000915527344
2020-11-05,27.559999465942383
2020-11-06,27.8700008392334
2020-11-09,24.799999237060547
2020-11-10,25.360000610351562
2020-11-11,25.010000228881836
2020-11-12,24.389999389648438
2020-11-13,24.940000534057617
2020-11-16,23.65999984741211
2020-11-17,22.84000015258789
2020-11-18,22.860000610351562
2020-11-19,23.6200008392334
2020-11-20,23.43000030517578
2020-11-23,23.65999984741211
2020-11-24,22.040000915527344
2020-11-25,21.649999618530273
2020-11-27,21.520000457763672
2020-11-30,22.639999389648438
2020-12-01,20.209999084472656
2020-12-02,21.0
2020-12-03,21.239999771118164
2020-12-04,21.049999237060547
2020-12-07,22.040000915527344
2020-12-08,21.649999618530273
2020-12-09,20.65999984741211
2020-12-10,22.1200008392334
2020-12-11,22.489999771118164
2020-12-14,22.670000076293945
2020-12-15,24.0
2020-12-16,22.510000228881836
2020-12-17,21.979999542236328
2020-12-18,22.149999618530273
2020-12-21,24.25
2020-12-22,25.239999771118164
2020-12-23,23.489999771118164
2020-12-24,22.469999313354492
2020-12-28,22.110000610351562
2020-12-29,21.610000610351562
2020-12-30,22.579999923706055
2020-12-31,22.989999771118164
2021-01-04,23.040000915527344
2021-01-05,26.940000534057617
2021-01-06,25.479999542236328
2021-01-07,23.670000076293945
2021-01-08,22.43000030517578
2021-01-11,23.309999465942383
2021-01-12,23.489999771118164
2021-01-13,23.06999969482422
2021-01-14,22.219999313354492
2021-01-15,23.520000457763672
2021-01-19,23.030000686645508
2021-01-20,22.81999969482422
2021-01-21,21.34000015258789
2021-01-22,22.239999771118164
2021-01-25,22.309999465942383
2021-01-26,23.90999984741211
2021-01-27,23.81999969482422
2021-01-28,33.25
2021-01-29,35.15999984741211
2021-02-01,31.450000762939453
2021-02-02,28.010000228881836
2021-02-03,24.59000015258789
2021-02-04,23.440000534057617
2021-02-05,21.989999771118164
2021-02-08,21.889999389648438
2021-02-09,21.56999969482422
2021-02-10,21.639999389648438
2021-02-11,22.09000015258789
2021-02-12,21.600000381469727
2021-02-16,21.1299991607666
2021-02-17,22.020000457763672
2021-02-18,21.979999542236328
2021-02-19,23.100000381469727
2021-02-22,24.459999084472656
2021-02-23,22.81999969482422
2021-02-24,23.760000228881836
2021-02-25,21.729999542236328
2021-02-26,28.729999542236328
2021-03-01,25.200000762939453
2021-03-02,23.579999923706055
2021-03-03,22.799999237060547
2021-03-04,26.520000457763672
2021-03-05,29.479999542236328
2021-03-08,27.610000610351562
2021-03-09,25.110000610351562
2021-03-10,23.760000228881836
2021-03-11,22.5
2021-03-12,22.56999969482422
2021-03-15,21.84000015258789
2021-03-16,20.139999389648438
2021-03-17,20.100000381469727
2021-03-18,18.950000762939453
2021-03-19,21.43000030517578
2021-03-22,21.90999984741211
2021-03-23,19.459999084472656
2021-03-24,20.639999389648438
2021-03-25,20.799999237060547
2021-03-26,19.31999969482422
2021-03-29,20.399999618530273
2021-03-30,20.760000228881836
2021-03-31,19.799999237060547
2021-04-01,18.600000381469727
2021-04-05,18.15999984741211
2021-04-06,18.06999969482422
2021-04-07,17.989999771118164
2021-04-08,16.920000076293945
2021-04-09,17.049999237060547
2021-04-12,17.43000030517578
2021-04-13,16.989999771118164
2021-04-14,16.709999084472656
2021-04-15,16.780000686645508
2021-04-16,16.649999618530273
2021-04-19,17.040000915527344
2021-04-20,17.360000610351562
2021-04-21,18.479999542236328
2021-04-22,17.280000686645508
2021-04-23,18.559999465942383
2021-04-26,17.940000534057617
2021-04-27,17.6200008392334
2021-04-28,17.469999313354492
2021-04-29,16.8799991607666
2021-04-30,17.670000076293945
2021-05-03,18.649999618530273
2021-05-04,18.15999984741211
2021-05-05,18.84000015258789
2021-05-06,18.40999984741211
2021-05-07,18.450000762939453
2021-05-10,17.34000015258789
2021-05-11,21.170000076293945
2021-05-12,22.420000076293945
2021-05-13,26.030000686645508
2021-05-14,21.770000457763672
2021-05-17,19.889999389648438
2021-05-18,18.889999389648438
2021-05-19,22.459999084472656
2021-05-20,22.329999923706055
2021-05-21,20.420000076293945
2021-05-24,20.5
2021-05-25,18.350000381469727
2021-05-26,18.3700008392334
2021-05-27,18.030000686645508
2021-05-28,16.799999237060547
2021-06-01,17.239999771118164
2021-06-02,17.860000610351562
2021-06-03,17.729999542236328
2021-06-04,18.09000015258789
2021-06-07,17.34000015258789
2021-06-08,16.579999923706055
2021-06-09,17.18000030517578
2021-06-10,18.18000030517578
2021-06-11,16.18000030517578
2021-06-14,16.040000915527344
2021-06-15,16.270000457763672
2021-06-16,16.989999771118164
2021-06-17,18.489999771118164
2021-06-18,16.959999084472656
2021-06-21,21.739999771118164
2021-06-22,17.90999984741211
2021-06-23,16.25
2021-06-24,15.989999771118164
2021-06-25,16.040000915527344
2021-06-28,16.06999969482422
2021-06-29,15.6899995803833
2021-06-30,16.18000030517578
2021-07-01,15.619999885559082
2021-07-02,15.529999732971191
2021-07-06,15.770000457763672
2021-07-07,16.43000030517578
2021-07-08,17.739999771118164
2021-07-09,17.8799991607666
2021-07-12,16.850000381469727
2021-07-13,16.389999389648438
2021-07-14,17.34000015258789
2021-07-15,16.700000762939453
2021-07-16,16.799999237060547
2021-07-19,19.610000610351562
2021-07-20,20.889999389648438
2021-07-21,19.729999542236328
2021-07-22,17.59000015258789
2021-07-23,16.979999542236328
2021-07-26,18.670000076293945
2021-07-27,18.6200008392334
2021-07-28,19.40999984741211
2021-07-29,17.90999984741211
2021-07-30,19.690000534057617
2021-08-02,18.15999984741211
2021-08-03,19.170000076293945
2021-08-04,18.229999542236328
2021-08-05,17.729999542236328
2021-08-06,17.459999084472656
2021-08-09,17.1200008392334
2021-08-10,16.81999969482422
2021-08-11,16.809999465942383
2021-08-12,16.329999923706055
2021-08-13,15.680000305175781
2021-08-16,17.049999237060547
2021-08-17,17.309999465942383
2021-08-18,17.559999465942383
2021-08-19,23.1200008392334
2021-08-20,22.739999771118164
2021-08-23,18.829999923706055
2021-08-24,16.959999084472656
2021-08-25,17.420000076293945
2021-08-26,17.459999084472656
2021-08-27,17.950000762939453
2021-08-30,16.770000457763672
2021-08-31,15.979999542236328
2021-09-01,16.059999465942383
2021-09-02,16.270000457763672
2021-09-03,16.270000457763672
2021-09-07,16.940000534057617
2021-09-08,18.969999313354492
2021-09-09,19.440000534057617
2021-09-10,17.940000534057617
2021-09-13,19.639999389648438
2021-09-14,19.579999923706055
2021-09-15,19.299999237060547
2021-09-16,18.40999984741211
2021-09-17,18.3700008392334
2021-09-20,24.25
2021-09-21,23.40999984741211
2021-09-22,22.719999313354492
2021-09-23,19.90999984741211
2021-09-24,19.329999923706055
2021-09-27,17.780000686645508
2021-09-28,19.739999771118164
2021-09-29,22.06999969482422
2021-09-30,21.479999542236328
2021-10-01,24.780000686645508
2021-10-04,22.899999618530273
2021-10-05,22.920000076293945
2021-10-06,22.950000762939453
2021-10-07,20.540000915527344
2021-10-08,19.459999084472656
2021-10-11,19.93000030517578
2021-10-12,20.6200008392334
2021-10-13,20.139999389648438
2021-10-14,18.010000228881836
2021-10-15,16.639999389648438
2021-10-18,17.290000915527344
2021-10-19,16.09000015258789
2021-10-20,15.819999694824219
2021-10-21,16.059999465942383
2021-10-22,15.350000381469727
2021-10-25,16.139999389648438
2021-10-26,15.020000457763672
2021-10-27,15.789999961853027
2021-10-28,17.059999465942383
2021-10-29,17.399999618530273
2021-11-01,16.850000381469727
2021-11-02,16.540000915527344
2021-11-03,16.110000610351562
2021-11-04,15.0600004196167
2021-11-05,15.59000015258789
2021-11-08,17.229999542236328
2021-11-09,17.43000030517578
2021-11-10,17.739999771118164
2021-11-11,18.34000015258789
2021-11-12,17.489999771118164
2021-11-15,17.030000686645508
2021-11-16,16.860000610351562
2021-11-17,16.360000610351562
2021-11-18,16.809999465942383
2021-11-19,17.360000610351562
2021-11-22,18.200000762939453
2021-11-23,20.239999771118164
2021-11-24,19.170000076293945
2021-11-26,26.6200008392334
2021-11-29,25.309999465942383
2021-11-30,26.229999542236328
2021-12-01,24.920000076293945
2021-12-02,29.440000534057617
2021-12-03,26.950000762939453
2021-12-06,28.989999771118164
2021-12-07,24.579999923706055
2021-12-08,21.739999771118164
2021-12-09,20.309999465942383
2021-12-10,21.270000457763672
2021-12-13,19.290000915527344
2021-12-14,19.670000076293945
2021-12-15,21.600000381469727
2021-12-16,18.559999465942383
2021-12-17,20.700000762939453
2021-12-20,25.889999389648438
2021-12-21,22.280000686645508
2021-12-22,21.040000915527344
2021-12-23,18.809999465942383
2021-12-27,19.3700008392334
2021-12-28,17.780000686645508
2021-12-29,17.6299991607666
2021-12-30,17.299999237060547
2021-12-31,17.6299991607666
2022-01-03,17.600000381469727
2022-01-04,16.56999969482422
2022-01-05,17.06999969482422
2022-01-06,20.290000915527344
2022-01-07,19.850000381469727
2022-01-10,19.579999923706055
2022-01-11,19.6200008392334
2022-01-12,18.170000076293945
2022-01-13,18.059999465942383
2022-01-14,20.110000610351562
2022-01-18,21.18000030517578
2022-01-19,23.1200008392334
2022-01-20,23.459999084472656
2022-01-21,25.3799991607666
2022-01-24,28.200000762939453
2022-01-25,32.290000915527344
2022-01-26,29.350000381469727
2022-01-27,32.189998626708984
2022-01-28,30.270000457763672
2022-01-31,28.360000610351562
2022-02-01,24.56999969482422
2022-02-02,21.559999465942383
2022-02-03,22.6299991607666
2022-02-04,23.770000457763672
2022-02-07,24.09000015258789
2022-02-08,23.09000015258789
2022-02-09,21.270000457763672
2022-02-10,20.3700008392334
2022-02-11,24.389999389648438
2022-02-14,29.170000076293945
2022-02-15,28.09000015258789
2022-02-16,25.190000534057617
2022-02-17,24.829999923706055
2022-02-18,26.65999984741211
2022-02-22,31.799999237060547
2022-02-23,28.040000915527344
2022-02-24,37.5
2022-02-25,31.68000030517578
2022-02-28,32.439998626708984
2022-03-01,29.450000762939453
2022-03-02,34.20000076293945
2022-03-03,30.520000457763672
2022-03-04,31.899999618530273
2022-03-07,35.880001068115234
2022-03-08,36.189998626708984
2022-03-09,33.7400016784668
2022-03-10,33.029998779296875
2022-03-11,30.43000030517578
2022-03-14,31.030000686645508
2022-03-15,33.130001068115234
2022-03-16,29.020000457763672
2022-03-17,26.510000228881836
2022-03-18,26.360000610351562
2022-03-21,25.139999389648438
2022-03-22,24.020000457763672
2022-03-23,23.040000915527344
2022-03-24,23.610000610351562
2022-03-25,21.8700008392334
2022-03-28,22.139999389648438
2022-03-29,19.700000762939453
2022-03-30,19.3799991607666
2022-03-31,19.68000030517578
2022-04-01,20.6200008392334
2022-04-04,20.75
2022-04-05,18.790000915527344
2022-04-06,21.270000457763672
2022-04-07,21.969999313354492
2022-04-08,21.25
2022-04-11,23.09000015258789
2022-04-12,24.940000534057617
2022-04-13,23.520000457763672
2022-04-14,21.719999313354492
2022-04-18,24.520000457763672
2022-04-19,22.549999237060547
2022-04-20,21.1299991607666
2022-04-21,20.239999771118164
2022-04-22,22.709999084472656
2022-04-25,30.040000915527344
2022-04-26,27.3799991607666
2022-04-27,31.110000610351562
2022-04-28,29.90999984741211
2022-04-29,28.969999313354492
2022-05-02,33.349998474121094
2022-05-03,31.760000228881836
2022-05-04,29.1200008392334
2022-05-05,25.969999313354492
2022-05-06,32.22999954223633
2022-05-09,31.899999618530273
2022-05-10,33.65999984741211
2022-05-11,32.869998931884766
2022-05-12,33.7400016784668
2022-05-13,31.09000015258789
2022-05-16,30.010000228881836
2022-05-17,27.06999969482422
2022-05-18,26.739999771118164
2022-05-19,31.239999771118164
2022-05-20,28.780000686645508
2022-05-23,28.979999542236328
2022-05-24,29.43000030517578
2022-05-25,29.329999923706055
2022-05-26,28.420000076293945
2022-05-27,27.5
2022-05-31,27.469999313354492
2022-06-01,26.049999237060547
2022-06-02,25.729999542236328
2022-06-03,24.90999984741211
2022-06-06,25.3700008392334
2022-06-07,25.540000915527344
2022-06-08,24.3700008392334
2022-06-09,24.290000915527344
2022-06-10,26.260000228881836
2022-06-13,31.3700008392334
2022-06-14,33.0099983215332
2022-06-15,32.38999938964844
2022-06-16,30.350000381469727
2022-06-17,32.84000015258789
2022-06-21,30.6299991607666
2022-06-22,31.450000762939453
2022-06-23,29.290000915527344
2022-06-24,29.06999969482422
2022-06-27,28.299999237060547
2022-06-28,26.899999618530273
2022-06-29,28.799999237060547
2022-06-30,29.420000076293945
2022-07-01,29.530000686645508
2022-07-05,27.3700008392334
2022-07-06,27.84000015258789
2022-07-07,26.729999542236328
2022-07-08,26.40999984741211
2022-07-11,26.420000076293945
2022-07-12,27.139999389648438
2022-07-13,27.350000381469727
2022-07-14,27.469999313354492
2022-07-15,26.719999313354492
2022-07-18,24.829999923706055
2022-07-19,25.1200008392334
2022-07-20,24.229999542236328
2022-07-21,24.06999969482422
2022-07-22,23.299999237060547
2022-07-25,24.329999923706055
2022-07-26,23.950000762939453
2022-07-27,24.270000457763672
2022-07-28,23.329999923706055
2022-07-29,22.1299991607666
2022-08-01,22.40999984741211
2022-08-02,24.079999923706055
2022-08-03,23.860000610351562
2022-08-04,22.059999465942383
2022-08-05,21.5
2022-08-08,21.739999771118164
2022-08-09,21.40999984741211
2022-08-10,22.280000686645508
2022-08-11,19.84000015258789
2022-08-12,20.34000015258789
2022-08-15,20.739999771118164
2022-08-16,20.229999542236328
2022-08-17,19.739999771118164
2022-08-18,20.510000228881836
2022-08-19,20.15999984741211
2022-08-22,22.40999984741211
2022-08-23,24.1299991607666
2022-08-24,24.3700008392334
2022-08-25,22.40999984741211
2022-08-26,22.06999969482422
2022-08-29,26.860000610351562
2022-08-30,25.75
2022-08-31,25.860000610351562
2022-09-01,26.8799991607666
2022-09-02,25.510000228881836
2022-09-06,25.459999084472656
2022-09-07,26.93000030517578
2022-09-08,24.700000762939453
2022-09-09,23.489999771118164
2022-09-12,23.579999923706055
2022-09-13,23.670000076293945
2022-09-14,26.729999542236328
2022-09-15,26.100000381469727
2022-09-16,27.469999313354492
2022-09-19,27.690000534057617
2022-09-20,25.649999618530273
2022-09-21,28.030000686645508
2022-09-22,28.15999984741211
2022-09-23,27.68000030517578
2022-09-26,31.739999771118164
2022-09-27,31.200000762939453
2022-09-28,34.5
2022-09-29,31.670000076293945
2022-09-30,31.610000610351562
2022-10-03,33.0
2022-10-04,29.520000457763672
2022-10-05,29.360000610351562
2022-10-06,28.600000381469727
2022-10-07,30.3700008392334
2022-10-10,32.93000030517578
2022-10-11,33.560001373291016
2022-10-12,33.540000915527344
2022-10-13,33.599998474121094
2022-10-14,31.889999389648438
2022-10-17,32.27000045776367
2022-10-18,31.100000381469727
2022-10-19,30.940000534057617
2022-10-20,31.299999237060547
2022-10-21,30.209999084472656
2022-10-24,30.649999618530273
2022-10-25,29.799999237060547
2022-10-26,28.440000534057617
2022-10-27,27.510000228881836
2022-10-28,27.43000030517578
2022-10-31,26.90999984741211
2022-11-01,25.959999084472656
2022-11-02,26.040000915527344
2022-11-03,25.979999542236328
2022-11-04,25.6299991607666
2022-11-07,25.670000076293945
2022-11-08,24.709999084472656
2022-11-09,25.34000015258789
2022-11-10,26.510000228881836
2022-11-11,23.889999389648438
2022-11-14,23.989999771118164
2022-11-15,23.770000457763672
2022-11-16,24.290000915527344
2022-11-17,24.049999237060547
2022-11-18,24.030000686645508
2022-11-21,24.049999237060547
2022-11-22,22.59000015258789
2022-11-23,21.489999771118164
2022-11-25,20.610000610351562
2022-11-28,22.09000015258789
2022-11-29,22.09000015258789
2022-11-30,21.700000762939453
2022-12-01,20.829999923706055
2022-12-02,20.420000076293945
2022-12-05,20.299999237060547
2022-12-06,20.690000534057617
2022-12-07,22.31999969482422
2022-12-08,22.809999465942383
2022-12-09,22.549999237060547
2022-12-12,24.399999618530273
2022-12-13,25.239999771118164
2022-12-14,22.829999923706055
2022-12-15,21.520000457763672
2022-12-16,23.260000228881836
2022-12-19,22.6299991607666
2022-12-20,23.170000076293945
2022-12-21,21.25
2022-12-22,20.079999923706055
2022-12-23,22.170000076293945
2022-12-27,21.670000076293945
2022-12-28,21.469999313354492
2022-12-29,22.25
2022-12-30,21.829999923706055
2023-01-03,23.09000015258789
2023-01-04,22.93000030517578
2023-01-05,22.200000762939453
2023-01-06,22.690000534057617
2023-01-09,21.75
2023-01-10,22.219999313354492
2023-01-11,20.799999237060547
2023-01-12,21.559999465942383
2023-01-13,19.0
2023-01-17,19.889999389648438
2023-01-18,19.280000686645508
2023-01-19,20.43000030517578
2023-01-20,20.280000686645508
2023-01-23,20.209999084472656
2023-01-24,19.889999389648438
2023-01-25,19.559999465942383
2023-01-26,19.049999237060547
2023-01-27,18.899999618530273
2023-01-30,19.760000228881836
2023-01-31,20.1200008392334
2023-02-01,19.6200008392334
2023-02-02,17.739999771118164
2023-02-03,18.56999969482422
2023-02-06,19.229999542236328
2023-02-07,19.540000915527344
2023-02-08,18.8799991607666
2023-02-09,19.239999771118164
2023-02-10,20.739999771118164
2023-02-13,21.65999984741211
2023-02-14,20.719999313354492
2023-02-15,19.3700008392334
2023-02-16,18.260000228881836
2023-02-17,20.940000534057617
2023-02-21,21.799999237060547
2023-02-22,23.030000686645508
2023-02-23,21.959999084472656
2023-02-24,21.350000381469727
2023-02-27,21.989999771118164
2023-02-28,21.299999237060547
2023-03-01,20.389999389648438
2023-03-02,21.40999984741211
2023-03-03,19.760000228881836
2023-03-06,19.049999237060547
2023-03-07,18.639999389648438
2023-03-08,19.709999084472656
2023-03-09,19.329999923706055
2023-03-10,23.34000015258789
2023-03-13,24.049999237060547
2023-03-14,26.850000381469727
2023-03-15,23.209999084472656
2023-03-16,26.190000534057617
2023-03-17,22.920000076293945
2023-03-20,27.770000457763672
2023-03-21,24.15999984741211
2023-03-22,21.799999237060547
2023-03-23,21.540000915527344
2023-03-24,22.110000610351562
2023-03-27,22.049999237060547
2023-03-28,20.530000686645508
2023-03-29,19.389999389648438
2023-03-30,19.1200008392334
2023-03-31,19.209999084472656
2023-04-03,19.790000915527344
2023-04-04,18.790000915527344
2023-04-05,19.420000076293945
2023-04-06,19.299999237060547
2023-04-10,19.389999389648438
2023-04-11,19.079999923706055
2023-04-12,19.3799991607666
2023-04-13,18.829999923706055
2023-04-14,17.940000534057617
2023-04-17,17.579999923706055
2023-04-18,16.940000534057617
2023-04-19,17.299999237060547
2023-04-20,16.850000381469727
2023-04-21,17.510000228881836
2023-04-24,18.219999313354492
2023-04-25,17.6200008392334
2023-04-26,18.65999984741211
2023-04-27,18.43000030517578
2023-04-28,17.209999084472656
2023-05-01,16.40999984741211
2023-05-02,16.270000457763672
2023-05-03,17.81999969482422
2023-05-04,19.170000076293945
2023-05-05,19.5
2023-05-08,17.729999542236328
2023-05-09,17.290000915527344
2023-05-10,17.579999923706055
2023-05-11,16.799999237060547
2023-05-12,16.829999923706055
2023-05-15,17.440000534057617
2023-05-16,17.540000915527344
2023-05-17,17.959999084472656
2023-05-18,16.920000076293945
2023-05-19,16.1299991607666
2023-05-22,17.450000762939453
2023-05-23,17.350000381469727
2023-05-24,18.799999237060547
2023-05-25,19.540000915527344
2023-05-26,19.06999969482422
2023-05-30,17.559999465942383
2023-05-31,18.040000915527344
2023-06-01,17.239999771118164
2023-06-02,15.649999618530273
2023-06-05,15.279999732971191
2023-06-06,14.90999984741211
2023-06-07,14.140000343322754
2023-06-08,14.140000343322754
2023-06-09,13.779999732971191
2023-06-12,14.4399995803833
2023-06-13,14.989999771118164
2023-06-14,14.479999542236328
2023-06-15,14.09000015258789
2023-06-16,14.489999771118164
2023-06-20,14.359999656677246
2023-06-21,13.880000114440918
2023-06-22,13.880000114440918
2023-06-23,13.239999771118164
2023-06-26,14.430000305175781
2023-06-27,14.109999656677246
2023-06-28,13.899999618530273
2023-06-29,13.640000343322754
2023-06-30,13.510000228881836
2023-07-03,13.850000381469727
2023-07-05,14.1899995803833
2023-07-06,14.850000381469727
2023-07-07,15.970000267028809
2023-07-10,16.079999923706055
2023-07-11,15.020000457763672
2023-07-12,14.819999694824219
2023-07-13,13.4399995803833
2023-07-14,13.720000267028809
2023-07-17,13.779999732971191
2023-07-18,13.609999656677246
2023-07-19,13.319999694824219
2023-07-20,13.960000038146973
2023-07-21,13.869999885559082
2023-07-24,14.289999961853027
2023-07-25,14.020000457763672
2023-07-26,13.859999656677246
2023-07-27,13.140000343322754
2023-07-28,14.029999732971191
2023-07-31,13.979999542236328
2023-08-01,13.75
2023-08-02,15.699999809265137
2023-08-03,16.770000457763672
2023-08-04,16.010000228881836
2023-08-07,16.899999618530273
2023-08-08,16.280000686645508
2023-08-09,15.8100004196167
2023-08-10,15.579999923706055
2023-08-11,15.529999732971191
2023-08-14,15.880000114440918
2023-08-15,14.949999809265137
2023-08-16,16.540000915527344
2023-08-17,16.959999084472656
2023-08-18,17.799999237060547
2023-08-21,18.030000686645508
2023-08-22,16.959999084472656
2023-08-23,16.639999389648438
2023-08-24,15.569999694824219
2023-08-25,17.209999084472656
2023-08-28,16.239999771118164
2023-08-29,15.079999923706055
2023-08-30,14.529999732971191
2023-08-31,13.979999542236328
2023-09-01,13.5600004196167
2023-09-05,14.149999618530273
2023-09-06,14.270000457763672
2023-09-07,14.8100004196167
2023-09-08,14.220000267028809
2023-09-11,14.170000076293945
2023-09-12,14.020000457763672
2023-09-13,14.420000076293945
2023-09-14,13.390000343322754
2023-09-15,12.699999809265137
2023-09-18,14.399999618530273
2023-09-19,14.109999656677246
2023-09-20,14.180000305175781
2023-09-21,15.489999771118164
2023-09-22,17.309999465942383
2023-09-25,17.25
2023-09-26,18.030000686645508
